onset	duration	trial_type	value	sample
0.9453125	0.0	stim_train,11053,-1,1	1	242
1.1484375	0.0	stim_train,5840,-1,2	2	294
1.3515625	0.0	stim_train,15756,-1,3	3	346
1.5546875	0.0	stim_train,2555,-1,4	4	398
1.7421875	0.0	stim_train,12359,-1,5	5	446
1.9453125	0.0	stim_train,8161,-1,6	6	498
2.1484375	0.0	stim_train,13533,-1,7	7	550
2.3515625	0.0	stim_train,8371,-1,8	8	602
2.5546875	0.0	stim_train,4788,-1,9	9	654
2.7578125	0.0	stim_train,11932,-1,10	10	706
2.9453125	0.0	stim_train,4573,-1,11	11	754
3.1484375	0.0	stim_train,9109,-1,12	12	806
3.3515625	0.0	stim_train,9265,-1,13	13	858
3.5546875	0.0	stim_train,10626,-1,14	14	910
3.7578125	0.0	stim_train,264,-1,15	15	962
3.9453125	0.0	stim_train,7847,-1,16	16	1010
4.1484375	0.0	stim_train,12258,-1,17	17	1062
4.3515625	0.0	stim_train,4964,-1,18	18	1114
4.5546875	0.0	stim_train,3501,-1,19	19	1166
4.7578125	0.0	stim_train,15778,-1,20	20	1218
6.54296875	0.0	behav,3,-1,21	21	1675
6.8984375	0.0	stim_train,9269,-1,22	22	1766
7.1015625	0.0	stim_train,4725,-1,23	23	1818
7.3046875	0.0	stim_train,3779,-1,24	24	1870
7.5078125	0.0	stim_train,5637,-1,25	25	1922
7.7109375	0.0	stim_train,14591,-1,26	26	1974
7.8984375	0.0	stim_train,12993,-1,27	27	2022
8.1015625	0.0	stim_train,6715,-1,28	28	2074
8.3046875	0.0	stim_train,10040,-1,29	29	2126
8.5078125	0.0	stim_train,5722,-1,30	30	2178
8.7109375	0.0	stim_train,5569,-1,31	31	2230
8.9140625	0.0	stim_train,573,-1,32	32	2282
9.1015625	0.0	stim_train,7870,-1,33	33	2330
9.3046875	0.0	stim_train,13371,-1,34	34	2382
9.5078125	0.0	stim_train,14309,-1,35	35	2434
9.7109375	0.0	stim_train,13186,-1,36	36	2486
9.9140625	0.0	stim_train,8111,-1,37	37	2538
10.1015625	0.0	stim_train,7228,-1,38	38	2586
10.3046875	0.0	stim_train,16143,-1,39	39	2638
10.5078125	0.0	stim_train,1975,-1,40	40	2690
10.7109375	0.0	stim_train,7396,-1,41	41	2742
11.921875	0.0	behav,3,-1,42	42	3052
12.2890625	0.0	stim_train,10251,-1,43	43	3146
12.4921875	0.0	stim_train,8531,-1,44	44	3198
12.6953125	0.0	stim_train,5426,-1,45	45	3250
12.8984375	0.0	stim_train,6599,-1,46	46	3302
13.1015625	0.0	stim_train,1753,-1,47	47	3354
13.2890625	0.0	stim_train,7849,-1,48	48	3402
13.4921875	0.0	stim_train,11931,-1,49	49	3454
13.6953125	0.0	stim_train,1632,-1,50	50	3506
13.8984375	0.0	stim_train,2933,-1,51	51	3558
14.1015625	0.0	stim_train,5105,-1,52	52	3610
14.2890625	0.0	stim_train,8401,-1,53	53	3658
14.49609375	0.0	stim_train,14626,-1,54	54	3711
14.6953125	0.0	stim_train,8343,-1,55	55	3762
14.8984375	0.0	stim_train,14755,-1,56	56	3814
15.1015625	0.0	stim_train,13931,-1,57	57	3866
15.3046875	0.0	stim_train,5396,-1,58	58	3918
15.49609375	0.0	stim_train,2317,-1,59	59	3967
15.69921875	0.0	stim_train,10552,-1,60	60	4019
15.8984375	0.0	stim_train,14006,-1,61	61	4070
16.1015625	0.0	stim_train,2910,-1,62	62	4122
17.33203125	0.0	behav,3,-1,63	63	4437
17.69921875	0.0	stim_train,7266,-1,64	64	4531
17.8984375	0.0	stim_train,6662,-1,65	65	4582
18.1015625	0.0	stim_train,4766,-1,66	66	4634
18.3046875	0.0	stim_train,9872,-1,67	67	4686
18.4921875	0.0	stim_train,13361,-1,68	68	4734
18.6953125	0.0	stim_train,6593,-1,69	69	4786
18.8984375	0.0	stim_train,15420,-1,70	70	4838
19.1015625	0.0	stim_train,2338,-1,71	71	4890
19.3046875	0.0	stim_train,7181,-1,72	72	4942
19.5078125	0.0	stim_train,1511,-1,73	73	4994
19.6953125	0.0	stim_train,10074,-1,74	74	5042
19.8984375	0.0	stim_train,1543,-1,75	75	5094
20.1015625	0.0	stim_train,9453,-1,76	76	5146
20.3046875	0.0	stim_train,5482,-1,77	77	5198
20.5078125	0.0	stim_train,15146,-1,78	78	5250
20.6953125	0.0	stim_train,3625,-1,79	79	5298
20.8984375	0.0	stim_train,16156,-1,80	80	5350
21.1015625	0.0	stim_train,10562,-1,81	81	5402
21.3046875	0.0	stim_train,5564,-1,82	82	5454
21.5078125	0.0	stim_train,14194,-1,83	83	5506
22.7578125	0.0	behav,3,-1,84	84	5826
23.1171875	0.0	stim_train,9385,-1,85	85	5918
23.3203125	0.0	stim_train,13910,-1,86	86	5970
23.5234375	0.0	stim_train,2330,-1,87	87	6022
23.7265625	0.0	stim_train,12348,-1,88	88	6074
23.9140625	0.0	stim_train,12973,-1,89	89	6122
24.1171875	0.0	stim_train,12591,-1,90	90	6174
24.3203125	0.0	stim_train,8094,-1,91	91	6226
